	dropoff_latitude	dropoff_longitude	dropoff_datetime	pickup_datetime	pickup_latitude	pickup_longitude	tip_amount	trip_distance
82	40.752554	-73.979191	2014-02-11T07:49:51.000	2014-02-11T07:36:10.000	40.732971	-73.995594	1.5	2.1
83	40.764156	-73.956971	2014-08-01T08:55:11.000	2014-08-01T08:39:13.000	40.763548	-73.992535	0.0	2.7
84	40.74992	-73.984014	2014-10-25T23:46:43.000	2014-10-25T23:29:20.000	40.767007	-73.982961	3.9	1.9
85	0.0	0.0	2014-08-09T18:37:00.000	2014-08-09T18:28:00.000	0.0	0.0	0.0	1.25
86	40.702235	-73.937159	2014-02-09T04:19:41.000	2014-02-09T03:56:55.000	40.780753	-73.958347	5.9	9.1
87	40.731872	-73.98541	2014-05-26T13:34:00.000	2014-05-26T13:25:00.000	40.734445	-74.002252	1.88	1.39
88	40.71749	-73.99535	2014-10-11T22:35:00.000	2014-10-11T22:16:00.000	40.75082	-73.99068	2.0	2.97
89	40.751897	-73.9762	2014-09-28T21:51:00.000	2014-09-28T21:34:00.000	40.769992	-73.864012	7.96	8.9
90	40.78681	-73.94329	2014-12-21T10:28:00.000	2014-12-21T10:26:00.000	40.78191	-73.94922	1.2	0.66
91	40.744767	-73.957042	2014-10-22T22:46:48.000	2014-10-22T22:39:47.000	40.749121	-73.975374	2.96	2.3
92	40.729878	-74.004906	2014-01-18T20:55:26.000	2014-01-18T20:47:35.000	40.745136	-73.995307	2.0	1.2
93	40.778902	-73.953904	2014-06-14T20:52:28.000	2014-06-14T20:49:32.000	40.769509	-73.961059	0.0	0.7
94	40.731576	-73.993074	2014-10-28T14:51:33.000	2014-10-28T14:38:03.000	40.748558	-73.980081	0.0	1.7
95	40.686152	-73.964332	2014-11-11T23:45:00.000	2014-11-11T23:30:00.000	40.720935	-73.993645	2.0	3.43
96	40.74062	-74.002402	2014-05-23T02:32:08.000	2014-05-23T02:02:59.000	40.644542	-73.782573	10.0	19.0
97	40.726844	-73.991574	2014-08-17T04:04:05.000	2014-08-17T04:01:02.000	40.721276	-73.994712	1.0	0.5
98	40.727305	-73.847005	2014-10-26T18:07:00.000	2014-10-26T17:57:00.000	40.774087	-73.8731	3.62	4.63
99	40.760045	-73.974776	2014-07-13T10:25:21.000	2014-07-13T10:16:35.000	40.748626	-73.999585	0.0	2.1
100	40.748804	-73.991527	2014-11-26T15:31:31.000	2014-11-26T15:21:33.000	40.741179	-73.994082	1.6	0.6
101	40.80266	-73.968846	2014-10-04T22:34:19.000	2014-10-04T22:16:51.000	40.761567	-73.963443	3.3	3.9
102	0.0	0.0	2014-06-16T03:21:10.000	2014-06-16T03:13:52.000	0.0	0.0	0.0	0.9
103	40.799123	-73.951848	2014-10-19T11:42:50.000	2014-10-19T11:35:24.000	40.771842	-73.965243	0.0	2.2
104	40.703971	-74.012265	2014-04-21T09:04:54.000	2014-04-21T08:44:32.000	40.770916	-73.959648	0.0	7.1
105	40.745977	-73.978862	2014-03-23T16:28:00.000	2014-03-23T16:19:00.000	40.768122	-73.98414	0.0	2.2
106	40.774157	-73.871405	2014-12-21T15:42:00.000	2014-12-21T15:07:00.000	40.76604	-73.98335	0.0	9.56
107	40.744477	-73.979	2014-07-29T11:11:00.000	2014-07-29T11:04:00.000	40.745482	-73.992795	1.2	0.92
108	40.7611	-73.990945	2014-11-08T20:53:45.000	2014-11-08T20:33:10.000	40.722898	-73.998925	3.4	3.6
109	40.772697	-73.946448	2014-12-07T18:50:00.000	2014-12-07T18:43:00.000	40.783688	-73.947687	1.62	1.09
110	40.770007	-73.957703	2014-08-25T19:28:00.000	2014-08-25T19:15:00.000	40.756072	-73.991597	2.5	2.8
111	40.741115	-73.894463	2014-12-20T19:59:00.000	2014-12-20T19:37:00.000	40.771042	-73.968078	4.1	5.74
112	40.785277	-73.976697	2014-06-12T06:05:00.000	2014-06-12T06:02:00.000	40.776265	-73.986957	0.0	1.01
113	40.774062	-73.98214	2014-04-26T16:04:00.000	2014-04-26T15:59:00.000	40.764757	-73.976852	1.1	0.84
114	40.779142	-73.947727	2014-12-26T03:03:00.000	2014-12-26T03:00:00.000	40.760472	-73.961475	0.0	1.57
115	40.78336	-73.958757	2014-02-27T14:38:00.000	2014-02-27T14:20:00.000	40.759972	-73.98763	0.0	3.04
116	40.74622	-73.979585	2014-05-17T16:53:41.000	2014-05-17T16:41:50.000	40.74589	-73.979688	1.8	0.4
117	40.66223	-73.994957	2014-04-27T01:49:00.000	2014-04-27T01:30:00.000	40.741485	-73.980938	5.2	8.56
118	40.728512	-74.003211	2014-12-23T21:14:56.000	2014-12-23T21:00:36.000	40.771802	-73.951185	0.0	5.8
119	40.75354	-73.97865	2014-10-29T08:30:00.000	2014-10-29T08:06:00.000	40.79239	-73.96802	0.0	3.15
120	40.756708	-73.978186	2014-06-15T20:04:56.000	2014-06-15T19:54:37.000	40.734131	-73.986969	1.0	1.9
121	40.757532	-73.97005	2014-12-27T18:48:00.000	2014-12-27T18:35:00.000	40.74352	-73.985907	1.9	1.53
122	40.746425	-74.00151	2014-03-16T20:49:00.000	2014-03-16T20:43:00.000	40.761302	-73.997822	1.75	1.38
123	40.753816	-73.974759	2014-09-12T00:10:05.000	2014-09-12T00:04:05.000	40.736679	-73.988806	0.0	1.6
124	40.74988	-73.991334	2014-10-20T19:00:46.000	2014-10-20T18:41:32.000	0.0	0.0	3.5	4.0
125	40.760395	-73.989478	2014-06-01T13:37:30.000	2014-06-01T13:30:16.000	40.774742	-73.980646	1.5	1.1
126	40.708507	-74.017196	2014-08-19T21:51:48.000	2014-08-19T21:29:48.000	40.756454	-73.985555	0.0	4.9
127	40.75723	-73.96435	2014-07-02T22:02:00.000	2014-07-02T21:54:00.000	40.74364	-73.97949	0.0	1.36
128	40.759802	-73.982122	2014-06-10T09:49:00.000	2014-06-10T09:42:00.000	40.756205	-73.990267	1.0	0.71
129	40.77248	-73.94651	2014-11-21T22:55:00.000	2014-11-21T22:45:00.000	40.78072	-73.98017	2.0	2.34
130	40.756122	-73.989382	2014-01-29T08:46:00.000	2014-01-29T08:22:00.000	40.756667	-73.971413	4.5	1.57
131	40.732624	-73.99729	2014-05-01T17:50:22.000	2014-05-01T17:41:44.000	40.74102	-74.00747	0.0	1.2
132	40.810347	-73.94349	2014-04-24T00:57:00.000	2014-04-24T00:33:00.000	40.72374	-74.003645	0.0	8.8
133	40.76644	-73.99418	2014-05-18T03:58:00.000	2014-05-18T03:50:00.000	40.7686	-73.98497	0.0	1.1
134	40.726813	-73.999835	2014-08-16T14:03:00.000	2014-08-16T13:54:53.000	40.744003	-73.995817	2.12	1.5
135	40.74174	-73.99366	2014-06-03T19:54:00.000	2014-06-03T19:45:00.000	40.73163	-74.00113	0.0	0.76
